akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;RMSPropconst;RMSProprate;MSE;R2;TrainSteps;Time_s
relu;(50, 25);0.2;0.03;l2;0.01;16;1.00E-06;0.99;0.023737945;-4.23E-05;506;0.3
relu;(100, 100, 100, 50);0;0.001;l1;0.01;64;1.00E-05;0.99;0.023738175;-5.20E-05;504;2.81
relu;(100, 50, 25);0.2;0.003;l1;0.01;32;1.00E-06;0.9;0.023738619;-7.07E-05;506;1.53
relu;(100, 100, 100, 50);0;0.001;l1;0.01;16;1.00E-06;0.99;0.023739691;-0.000115876;506;2.31
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;32;1.00E-05;0.99;0.023739895;-0.000124447;506;0.57
relu;(100, 100, 100, 50);0;0.001;l2;0.01;64;0.0001;0.9;0.023739924;-0.000125694;504;2.33
relu;(50, 25);0;0.003;l1;0.01;32;1.00E-06;0.8;0.023740044;-0.00013071;506;0.31
relu;(100, 100, 100, 50);0.2;0.001;l1;0.001;16;1.00E-05;0.9;0.023741095;-0.000174996;506;1.3
relu;(100, 50, 25);0.2;0.003;l1;0.01;64;1.00E-05;0.9;0.023741228;-0.000180619;504;2.09
relu;(100, 50, 25);0.2;0.03;l2;0.001;32;1.00E-05;0.99;0.023741468;-0.000190713;506;1.72
relu;(100, 100, 100, 50);0.2;0.03;l2;0.001;16;1.00E-06;0.9;0.023741559;-0.00019455;506;0.57
relu;(50, 25);0;0.001;l1;0.01;64;1.00E-06;0.8;0.023742365;-0.000228503;504;0.42
relu;(50, 25);0;0.003;l1;0.001;32;0.0001;0.8;0.023742707;-0.000242936;506;0.31
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;64;1.00E-06;0.99;0.023742727;-0.00024377;504;1.89
relu;(100, 100, 100, 50);0;0.001;l1;0.01;32;1.00E-06;0.9;0.023743023;-0.000256215;506;2.43
relu;(100, 50, 25);0.2;0.03;l2;0.01;32;1.00E-06;0.8;0.023743244;-0.000265526;506;1.66
relu;(100, 50, 25);0.2;0.003;l2;0.001;64;1.00E-05;0.8;0.023743289;-0.000267434;504;1.89
relu;(50, 25);0.2;0.003;l1;0.01;16;1.00E-05;0.8;0.023743793;-0.000288679;506;0.34
relu;(100, 50, 25);0;0.03;l1;0.01;64;0.0001;0.9;0.023744147;-0.000303587;504;1.36
relu;(100, 100, 100, 50);0;0.03;l2;0.01;64;1.00E-06;0.9;0.023744156;-0.000303973;504;0.86
relu;(50, 25);0.2;0.001;l1;0.01;32;0.0001;0.8;0.023744464;-0.000316946;506;0.45
relu;(100, 100, 100, 50);0.2;0.003;l1;0.01;16;1.00E-05;0.8;0.023744491;-0.000318083;506;0.66
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;64;0.0001;0.99;0.023744672;-0.000325701;504;0.99
relu;(50, 25);0.2;0.03;l1;0.01;16;1.00E-05;0.99;0.023744861;-0.000333645;506;0.41
relu;(100, 50, 25);0.2;0.03;l1;0.001;64;0.0001;0.99;0.023745107;-0.000344032;504;2.29
relu;(50, 25);0.2;0.03;l1;1.00E-05;64;0.0001;0.99;0.023745238;-0.00034953;504;0.47
relu;(100, 100, 100, 50);0;0.03;l1;0.001;64;1.00E-06;0.9;0.023745587;-0.000364239;504;2.92
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;16;1.00E-05;0.9;0.023746214;-0.000390648;506;1.66
relu;(100, 100, 100, 50);0;0.003;l1;0.01;64;0.0001;0.9;0.023746288;-0.000393797;504;2.83
relu;(100, 50, 25);0.2;0.03;l2;0.01;32;0.0001;0.8;0.023746336;-0.000395785;506;1.74
relu;(50, 25);0.2;0.003;l1;0.01;64;1.00E-05;0.99;0.023746943;-0.000421382;504;0.39
relu;(100, 50, 25);0;0.03;l1;0.001;64;0.0001;0.99;0.023749053;-0.000510264;504;1.49
relu;(50, 25);0;0.001;l1;0.01;16;1.00E-05;0.99;0.023749065;-0.000510766;506;0.31
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;1.00E-06;0.99;0.023749862;-0.000544357;506;1.27
relu;(100, 100, 100, 50);0;0.003;l1;0.01;64;0.0001;0.99;0.023750257;-0.000560992;504;2.89
relu;(50, 25);0.2;0.03;l1;0.01;32;0.0001;0.9;0.02375029;-0.000562384;506;0.39
relu;(100, 50, 25);0.2;0.03;l1;0.01;16;0.0001;0.99;0.023750497;-0.000571083;506;1.47
relu;(50, 25);0;0.003;l1;0.01;64;1.00E-06;0.8;0.023750892;-0.000587756;504;0.35
relu;(100, 100, 100, 50);0;0.001;l1;0.01;16;0.0001;0.9;0.023751845;-0.000627895;506;2.14
relu;(100, 100, 100, 50);0.2;0.03;l1;1.00E-05;32;0.0001;0.8;0.023751927;-0.000631353;506;0.73
relu;(50, 25);0;0.03;l2;1.00E-05;64;1.00E-05;0.99;0.023753495;-0.000697396;504;0.32
relu;(100, 100, 100, 50);0;0.003;l1;0.01;32;1.00E-05;0.99;0.02375373;-0.000707306;506;2.13
relu;(100, 100, 100, 50);0.2;0.001;l1;0.01;32;1.00E-06;0.99;0.023753922;-0.000715371;506;1.48
relu;(100, 50, 25);0.2;0.03;l1;0.001;16;1.00E-05;0.99;0.023753989;-0.000718215;506;1.89
relu;(100, 100, 100, 50);0;0.003;l1;0.01;16;1.00E-06;0.9;0.023754323;-0.000732288;506;2.55
relu;(100, 50, 25);0.2;0.001;l2;0.001;32;1.00E-06;0.8;0.023755747;-0.000792262;506;1.68
relu;(100, 100, 100, 50);0;0.03;l2;0.001;16;1.00E-06;0.8;0.023755963;-0.00080136;506;0.82
relu;(100, 50, 25);0.2;0.03;l2;0.001;32;0.0001;0.99;0.023756202;-0.000811439;506;1.94
relu;(100, 50, 25);0;0.03;l1;0.01;16;0.0001;0.8;0.023756452;-0.000821963;506;1.27
relu;(100, 50, 25);0.2;0.003;l1;0.001;32;1.00E-06;0.9;0.023756711;-0.000832903;506;1.15
relu;(100, 50, 25);0;0.003;l1;0.01;16;1.00E-06;0.8;0.023756854;-0.000838907;506;1.25
relu;(50, 25);0.2;0.001;l2;1.00E-05;16;1.00E-06;0.8;0.023757835;-0.000880233;506;0.31
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;32;1.00E-06;0.99;0.023759469;-0.000949074;506;0.55
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;64;0.0001;0.99;0.023759575;-0.000953527;504;3.21
relu;(100, 50, 25);0.2;0.003;l1;0.01;32;1.00E-06;0.8;0.023760387;-0.000987737;506;1.27
relu;(100, 100, 100, 50);0.2;0.03;l2;0.001;64;1.00E-05;0.8;0.023760547;-0.000994507;504;0.89
relu;(100, 50, 25);0.2;0.003;l2;0.001;64;1.00E-05;0.9;0.023761904;-0.001051648;504;1.8
relu;(100, 50, 25);0;0.001;l1;0.01;64;0.0001;0.9;0.023761939;-0.001053129;504;1.11
relu;(100, 50, 25);0;0.001;l2;1.00E-05;32;1.00E-06;0.8;0.023763076;-0.00110102;506;0.42
relu;(100, 50, 25);0;0.001;l1;0.01;16;1.00E-05;0.9;0.023764828;-0.001174825;506;0.7
relu;(100, 100, 100, 50);0;0.001;l1;0.001;16;1.00E-05;0.99;0.02376545;-0.001201057;506;1.42
relu;(100, 100, 100, 50);0.2;0.03;l1;0.001;32;1.00E-05;0.9;0.023765565;-0.001205876;506;0.71
relu;(50, 25);0;0.003;l1;0.01;16;1.00E-05;0.8;0.023767728;-0.001297012;506;0.28
relu;(100, 50, 25);0;0.03;l2;0.01;32;1.00E-06;0.99;0.023768819;-0.001342959;506;1.34
relu;(50, 25);0.2;0.003;l1;0.01;32;1.00E-05;0.9;0.023768851;-0.001344316;506;0.39
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;64;0.0001;0.9;0.023769523;-0.00137265;504;2.03
relu;(50, 25);0.2;0.03;l1;0.001;16;1.00E-05;0.8;0.02376978;-0.001383455;506;0.38
relu;(100, 100, 100, 50);0.2;0.03;l2;1.00E-05;16;1.00E-06;0.8;0.023770133;-0.001398322;506;0.55
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;64;1.00E-05;0.8;0.023770428;-0.001410761;504;1.75
relu;(100, 100, 100, 50);0.2;0.001;l1;0.01;64;1.00E-06;0.9;0.0237706;-0.001418006;504;1.74
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;64;0.0001;0.99;0.023770698;-0.001422149;504;2.52
relu;(100, 50, 25);0;0.03;l2;0.001;32;0.0001;0.99;0.023771272;-0.001446306;506;1.12
relu;(100, 100, 100, 50);0;0.03;l1;0.01;32;1.00E-05;0.9;0.023771419;-0.0014525;506;0.79
relu;(50, 25);0.2;0.03;l2;0.001;64;1.00E-06;0.99;0.02377224;-0.001487092;504;0.39
relu;(100, 100, 100, 50);0.2;0.03;l2;0.001;16;1.00E-05;0.9;0.023772675;-0.001505418;506;0.59
relu;(100, 50, 25);0.2;0.003;l1;1.00E-05;32;1.00E-06;0.99;0.023772933;-0.001516306;506;0.77
relu;(100, 50, 25);0.2;0.001;l1;0.01;64;0.0001;0.8;0.023773107;-0.001523601;504;1.73
relu;(100, 100, 100, 50);0.2;0.003;l1;0.01;32;1.00E-05;0.99;0.023773634;-0.001545828;506;0.79
relu;(100, 50, 25);0.2;0.003;l1;0.01;64;0.0001;0.99;0.023773668;-0.001547269;504;1.86
relu;(50, 25);0;0.001;l1;0.01;16;1.00E-06;0.99;0.023773991;-0.001560852;506;0.27
relu;(50, 25);0;0.001;l1;0.01;16;0.0001;0.9;0.023774237;-0.00157122;506;0.43
relu;(100, 50, 25);0.2;0.003;l1;0.01;32;1.00E-05;0.99;0.023774527;-0.001583447;506;1.75
relu;(100, 50, 25);0;0.03;l1;0.001;16;1.00E-06;0.8;0.023774695;-0.001590521;506;1.09
relu;(100, 100, 100, 50);0;0.03;l1;0.01;64;1.00E-06;0.8;0.023776051;-0.00164765;504;1.09
relu;(100, 50, 25);0.2;0.03;l2;0.01;64;0.0001;0.99;0.023776432;-0.001663708;504;2.06
relu;(100, 50, 25);0.2;0.03;l1;0.01;32;0.0001;0.99;0.023776974;-0.001686522;506;1.45
relu;(50, 25);0;0.001;l1;1.00E-05;64;1.00E-06;0.99;0.023777412;-0.001705002;504;0.33
relu;(100, 50, 25);0.2;0.003;l1;0.01;16;1.00E-05;0.8;0.023777669;-0.001715803;506;1.31
relu;(50, 25);0;0.003;l1;0.01;16;1.00E-06;0.8;0.023777994;-0.001729487;506;0.26
relu;(50, 25);0.2;0.003;l1;0.01;32;1.00E-06;0.9;0.023778015;-0.001730382;506;0.38
relu;(50, 25);0;0.003;l1;0.01;64;1.00E-05;0.9;0.023779013;-0.001772432;504;0.37
relu;(50, 25);0;0.03;l1;0.01;64;1.00E-06;0.8;0.02377976;-0.001803896;504;0.36
relu;(100, 100, 100, 50);0.2;0.003;l1;0.01;16;1.00E-05;0.99;0.023781836;-0.00189138;506;0.66
relu;(100, 50, 25);0;0.03;l1;0.01;16;0.0001;0.99;0.023782214;-0.001907294;506;1.3
relu;(50, 25);0.2;0.03;l2;1.00E-05;16;1.00E-05;0.99;0.023782319;-0.001911687;506;0.36
relu;(100, 100, 100, 50);0;0.001;l1;0.01;32;1.00E-05;0.99;0.023783008;-0.001940733;506;2.06
relu;(100, 100, 100, 50);0.2;0.03;l2;0.01;16;1.00E-05;0.8;0.023783171;-0.00194762;506;0.6
relu;(100, 50, 25);0;0.001;l1;0.01;16;1.00E-05;0.99;0.023783398;-0.001957182;506;0.71
relu;(50, 25);0;0.003;l1;0.01;16;0.0001;0.99;0.023785151;-0.002031009;506;0.29
relu;(100, 50, 25);0.2;0.003;l1;0.01;64;1.00E-06;0.9;0.023785439;-0.002043131;504;1.84
relu;(50, 25);0;0.03;l2;0.01;16;1.00E-05;0.8;0.023786737;-0.002097833;506;0.21
relu;(100, 50, 25);0.2;0.001;l1;0.01;32;1.00E-05;0.8;0.023786855;-0.00210279;506;1.61
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;64;1.00E-06;0.99;0.02378761;-0.002134617;504;0.94
relu;(100, 50, 25);0.2;0.003;l1;0.01;32;1.00E-06;0.99;0.023787926;-0.002147907;506;1.64
relu;(50, 25);0.2;0.03;l1;1.00E-05;32;0.0001;0.99;0.023788052;-0.002153238;506;0.38
relu;(50, 25);0;0.001;l1;0.01;32;1.00E-06;0.8;0.02378874;-0.002182218;506;0.62
relu;(100, 100, 100, 50);0.2;0.03;l2;0.01;16;1.00E-06;0.9;0.023789067;-0.002195987;506;0.57
relu;(100, 100, 100, 50);0;0.03;l1;0.01;32;1.00E-06;0.8;0.023789083;-0.002196654;506;0.83
relu;(100, 50, 25);0;0.001;l1;0.01;16;1.00E-06;0.8;0.023792842;-0.002355044;506;0.9
relu;(100, 100, 100, 50);0;0.003;l1;0.01;16;1.00E-06;0.8;0.023794343;-0.002418258;506;2.29
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;16;0.0001;0.8;0.023795011;-0.002446385;506;0.66
relu;(100, 100, 100, 50);0;0.001;l1;0.01;32;1.00E-06;0.99;0.023795944;-0.002485698;506;2.75
relu;(50, 25);0;0.003;l1;1.00E-05;16;1.00E-05;0.9;0.023796805;-0.002521998;506;0.26
relu;(50, 25);0;0.03;l2;1.00E-05;16;0.0001;0.99;0.023798749;-0.00260387;506;0.28
relu;(100, 50, 25);0.2;0.001;l2;0.01;16;0.0001;0.99;0.023800564;-0.002680351;506;1.73
relu;(50, 25);0.2;0.03;l1;0.001;64;0.0001;0.99;0.023801529;-0.002720994;504;0.49
relu;(100, 100, 100, 50);0;0.001;l1;0.01;64;0.0001;0.8;0.023801942;-0.002738396;504;3.47
relu;(100, 100, 100, 50);0.2;0.003;l1;0.01;64;1.00E-06;0.99;0.023802966;-0.002781537;504;1.11
relu;(100, 100, 100, 50);0;0.03;l2;0.01;16;1.00E-06;0.8;0.023803503;-0.002804172;506;1.18
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;16;1.00E-06;0.8;0.023805348;-0.002881865;506;1.3
relu;(50, 25);0;0.001;l2;0.001;32;1.00E-05;0.99;0.023806613;-0.002935194;506;0.29
relu;(100, 100, 100, 50);0.2;0.003;l1;0.01;64;0.0001;0.8;0.023806664;-0.002937308;504;1.02
relu;(100, 50, 25);0;0.003;l1;0.01;64;1.00E-05;0.8;0.023806677;-0.002937865;504;1.45
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;64;1.00E-05;0.9;0.023806922;-0.002948208;504;1.01
relu;(100, 50, 25);0.2;0.03;l2;1.00E-05;16;1.00E-05;0.8;0.02380736;-0.002966654;506;1.65
relu;(100, 100, 100, 50);0.2;0.003;l1;0.01;32;1.00E-06;0.8;0.023807551;-0.002974675;506;0.74
relu;(100, 100, 100, 50);0.2;0.001;l2;0.01;64;1.00E-05;0.9;0.023807813;-0.002985723;504;1.69
relu;(50, 25);0;0.001;l1;0.01;64;0.0001;0.9;0.023809053;-0.003037965;504;0.43
relu;(50, 25);0.2;0.003;l1;0.01;32;0.0001;0.99;0.023809457;-0.00305499;506;0.38
relu;(50, 25);0;0.001;l1;0.01;64;1.00E-05;0.99;0.02380967;-0.003063943;504;0.41
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;16;1.00E-05;0.9;0.023811205;-0.003128623;506;1.36
relu;(100, 50, 25);0;0.001;l2;0.01;32;1.00E-05;0.99;0.023812015;-0.003162756;506;1.25
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;64;0.0001;0.9;0.023812646;-0.003189348;504;1.75
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;64;1.00E-06;0.9;0.023812763;-0.003194256;504;2.19
relu;(50, 25);0;0.03;l1;0.001;32;1.00E-06;0.8;0.023812983;-0.003203518;506;0.32
relu;(100, 100, 100, 50);0.2;0.001;l1;0.01;16;1.00E-05;0.8;0.023813413;-0.003221655;506;1.3
relu;(100, 50, 25);0.2;0.003;l1;0.01;64;1.00E-05;0.99;0.023814124;-0.003251582;504;1.82
relu;(100, 50, 25);0;0.001;l1;0.01;64;1.00E-06;0.8;0.02381608;-0.003334012;504;1.37
relu;(100, 50, 25);0;0.03;l2;1.00E-05;64;0.0001;0.99;0.023817836;-0.003407972;504;1.42
relu;(100, 50, 25);0.2;0.003;l1;0.01;16;1.00E-06;0.99;0.023820022;-0.003500093;506;1.59
relu;(100, 50, 25);0;0.03;l1;0.01;64;1.00E-05;0.99;0.023821702;-0.003570844;504;1.37
relu;(100, 100, 100, 50);0.2;0.003;l1;0.01;16;0.0001;0.99;0.023822738;-0.003614509;506;0.69
relu;(100, 100, 100, 50);0.2;0.001;l1;0.01;32;1.00E-05;0.8;0.023823832;-0.003660594;506;1.43
relu;(100, 50, 25);0;0.001;l1;0.01;16;0.0001;0.99;0.023823938;-0.003665054;506;0.94
relu;(100, 50, 25);0.2;0.001;l1;0.01;64;1.00E-05;0.8;0.023824243;-0.00367789;504;2
relu;(100, 50, 25);0;0.001;l2;1.00E-05;64;1.00E-06;0.99;0.023824734;-0.003698605;504;0.53
relu;(100, 100, 100, 50);0.2;0.001;l1;0.01;32;1.00E-05;0.9;0.02382476;-0.003699672;506;1.39
relu;(100, 50, 25);0.2;0.001;l1;0.01;16;0.0001;0.99;0.02382562;-0.003735927;506;1.34
relu;(100, 50, 25);0.2;0.003;l2;0.01;32;1.00E-06;0.9;0.023825899;-0.003747682;506;1.62
relu;(100, 50, 25);0.2;0.03;l1;0.01;32;1.00E-05;0.99;0.023826694;-0.003781137;506;1.5
relu;(100, 100, 100, 50);0;0.001;l1;0.01;16;1.00E-05;0.99;0.023827098;-0.003798157;506;1.91
relu;(100, 100, 100, 50);0;0.03;l2;0.01;64;1.00E-05;0.9;0.023827547;-0.003817092;504;1.57
relu;(50, 25);0.2;0.001;l1;1.00E-05;16;0.0001;0.8;0.023828165;-0.003843129;506;0.37
relu;(100, 100, 100, 50);0;0.001;l1;0.01;64;1.00E-06;0.8;0.023829413;-0.003895715;504;2.93
relu;(100, 50, 25);0.2;0.001;l1;0.01;32;1.00E-06;0.99;0.023829456;-0.003897499;506;1.81
relu;(50, 25);0;0.03;l1;0.01;16;0.0001;0.99;0.023830586;-0.003945105;506;0.28
relu;(100, 50, 25);0.2;0.001;l1;0.001;16;1.00E-06;0.8;0.023831787;-0.003995733;506;1.51
relu;(100, 100, 100, 50);0.2;0.003;l1;0.01;64;1.00E-05;0.99;0.023832989;-0.004046343;504;1.03
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;32;0.0001;0.99;0.023833263;-0.004057904;506;1.9
relu;(100, 100, 100, 50);0.2;0.003;l1;0.01;32;0.0001;0.8;0.023837648;-0.004242635;506;0.79
relu;(50, 25);0.2;0.03;l1;0.001;64;1.00E-05;0.8;0.023838708;-0.004287301;504;0.47
relu;(50, 25);0.2;0.03;l1;1.00E-05;16;0.0001;0.99;0.023839688;-0.004328573;506;0.34
relu;(50, 25);0.2;0.001;l1;0.01;64;1.00E-06;0.8;0.023839781;-0.004332511;504;0.45
relu;(50, 25);0.2;0.03;l1;0.01;32;0.0001;0.99;0.023840691;-0.004370813;506;0.37
relu;(50, 25);0;0.03;l1;0.01;64;1.00E-06;0.9;0.023843603;-0.004493505;504;0.34
relu;(100, 50, 25);0;0.001;l1;0.001;32;0.0001;0.8;0.023844978;-0.004551435;506;1.38
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;16;1.00E-06;0.8;0.023845085;-0.004555955;506;1.39
relu;(50, 25);0.2;0.03;l1;0.01;64;1.00E-06;0.99;0.02384586;-0.00458857;504;0.41
relu;(100, 100, 100, 50);0;0.03;l1;0.01;16;0.0001;0.8;0.023845865;-0.004588811;506;1.95
relu;(100, 50, 25);0.2;0.03;l1;0.001;32;1.00E-05;0.99;0.023846721;-0.004624878;506;1.47
relu;(50, 25);0.2;0.03;l2;0.01;32;1.00E-06;0.8;0.023847527;-0.004658831;506;0.33
relu;(100, 50, 25);0.2;0.03;l2;1.00E-05;16;0.0001;0.8;0.023848228;-0.004688369;506;1.72
relu;(50, 25);0.2;0.03;l2;1.00E-05;16;1.00E-06;0.99;0.023849373;-0.004736602;506;0.28
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;16;0.0001;0.8;0.02384976;-0.0047529;506;1.4
relu;(50, 25);0.2;0.03;l2;1.00E-05;16;0.0001;0.99;0.023851235;-0.004815026;506;0.33
relu;(50, 25);0.2;0.03;l1;0.01;64;0.0001;0.99;0.023851923;-0.004844035;504;0.42
relu;(100, 50, 25);0;0.003;l1;0.01;64;1.00E-06;0.8;0.02385308;-0.004892759;504;1.38
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;1.00E-06;0.8;0.023855632;-0.005000282;506;2.64
relu;(100, 100, 100, 50);0.2;0.003;l1;0.01;64;1.00E-05;0.9;0.023856119;-0.005020783;504;0.99
relu;(100, 100, 100, 50);0;0.003;l1;0.01;32;1.00E-06;0.8;0.023856592;-0.005040722;506;2.46
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;16;1.00E-05;0.99;0.023857397;-0.005074623;506;1.4
relu;(100, 100, 100, 50);0;0.03;l1;0.001;16;1.00E-05;0.8;0.023857498;-0.005078882;506;2
relu;(100, 50, 25);0.2;0.003;l1;0.01;64;1.00E-05;0.8;0.023857592;-0.005082853;504;1.95
relu;(100, 50, 25);0.2;0.001;l1;0.01;16;0.0001;0.9;0.023858577;-0.00512434;506;1.49
relu;(100, 50, 25);0.2;0.03;l2;1.00E-05;64;0.0001;0.8;0.023858834;-0.005135145;504;2.01
relu;(50, 25);0;0.003;l2;1.00E-05;32;0.0001;0.9;0.023863586;-0.005335374;506;0.29
relu;(100, 50, 25);0;0.003;l1;0.01;32;0.0001;0.99;0.023864403;-0.005369796;506;1.04
relu;(100, 50, 25);0.2;0.001;l1;0.01;32;1.00E-05;0.9;0.023864768;-0.005385134;506;1.73
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;32;1.00E-06;0.9;0.023865576;-0.005419193;506;1.92
relu;(100, 50, 25);0;0.03;l1;0.01;32;0.0001;0.9;0.023865903;-0.005432964;506;1.23
relu;(50, 25);0;0.001;l1;0.01;64;1.00E-05;0.9;0.023866079;-0.005440372;504;0.42
relu;(100, 50, 25);0.2;0.03;l1;0.01;32;1.00E-05;0.8;0.023866471;-0.005456882;506;1.77
relu;(50, 25);0.2;0.001;l1;0.01;16;1.00E-06;0.99;0.023867455;-0.005498368;506;0.24
relu;(100, 50, 25);0;0.001;l1;0.01;16;1.00E-06;0.9;0.023868751;-0.005552936;506;0.88
relu;(50, 25);0.2;0.003;l1;0.01;16;1.00E-06;0.99;0.023869929;-0.005602579;506;0.36
relu;(100, 50, 25);0;0.003;l1;0.01;32;1.00E-06;0.9;0.023869952;-0.005603554;506;1.4
relu;(50, 25);0.2;0.03;l1;0.001;32;1.00E-05;0.9;0.023871;-0.005647679;506;0.42
relu;(100, 100, 100, 50);0.2;0.001;l2;1.00E-05;32;0.0001;0.8;0.023871953;-0.005687846;506;1.38
relu;(100, 100, 100, 50);0.2;0.001;l2;1.00E-05;32;0.0001;0.99;0.02387306;-0.005734478;506;1.35
relu;(50, 25);0;0.003;l2;1.00E-05;32;0.0001;0.99;0.023873078;-0.005735242;506;0.28
relu;(50, 25);0;0.03;l1;0.001;16;1.00E-06;0.8;0.023873771;-0.00576442;506;0.3
relu;(50, 25);0.2;0.001;l1;0.01;16;1.00E-06;0.8;0.023876604;-0.005883791;506;0.38
relu;(100, 50, 25);0.2;0.03;l2;0.001;32;1.00E-06;0.8;0.023877668;-0.005928616;506;1.64
relu;(50, 25);0;0.03;l1;1.00E-05;32;1.00E-05;0.8;0.023878561;-0.005966211;506;0.33
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;16;1.00E-05;0.8;0.023879204;-0.005993329;506;0.7
relu;(100, 50, 25);0.2;0.003;l1;0.01;64;0.0001;0.8;0.023880956;-0.006067119;504;1.9
relu;(50, 25);0.2;0.03;l1;0.01;64;1.00E-06;0.9;0.023881982;-0.006110339;504;0.41
relu;(100, 50, 25);0.2;0.001;l1;0.01;16;1.00E-06;0.99;0.023882401;-0.006128023;506;1.4
relu;(100, 100, 100, 50);0;0.003;l1;0.01;64;1.00E-05;0.8;0.023882847;-0.006146795;504;2.79
relu;(100, 100, 100, 50);0;0.003;l1;0.01;16;1.00E-05;0.99;0.023884084;-0.006198915;506;2.39
relu;(100, 100, 100, 50);0;0.03;l1;0.001;16;1.00E-06;0.99;0.023884124;-0.00620061;506;2.15
relu;(100, 50, 25);0;0.001;l2;1.00E-05;64;0.0001;0.8;0.023884298;-0.006207911;504;0.44
relu;(100, 100, 100, 50);0.2;0.001;l1;0.001;64;1.00E-06;0.99;0.023884386;-0.00621161;504;1.79
relu;(50, 25);0.2;0.001;l1;0.01;64;1.00E-06;0.9;0.023885084;-0.006241054;504;0.42
relu;(100, 100, 100, 50);0.2;0.03;l1;0.001;16;0.0001;0.8;0.023885378;-0.006253407;506;0.67
relu;(100, 50, 25);0.2;0.001;l1;0.01;32;0.0001;0.99;0.023885943;-0.006277237;506;1.64
relu;(100, 50, 25);0.2;0.001;l1;0.01;64;1.00E-06;0.99;0.023886679;-0.006308211;504;1.76
relu;(50, 25);0.2;0.003;l1;0.01;16;0.0001;0.8;0.023888664;-0.006391838;506;0.35
relu;(50, 25);0.2;0.03;l1;0.01;16;1.00E-06;0.99;0.023892601;-0.006557709;506;0.39
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;16;0.0001;0.9;0.02389524;-0.006668908;506;0.67
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;32;1.00E-06;0.8;0.023899521;-0.006849232;506;0.73
relu;(100, 100, 100, 50);0.2;0.03;l2;0.01;64;0.0001;0.9;0.023900663;-0.006897349;504;1.41
relu;(100, 100, 100, 50);0.2;0.001;l2;0.01;32;0.0001;0.9;0.023901714;-0.006941638;506;1.42
relu;(100, 50, 25);0;0.003;l1;0.01;64;1.00E-06;0.9;0.023902429;-0.006971732;504;1.42
relu;(50, 25);0;0.03;l1;0.01;32;0.0001;0.8;0.023903397;-0.007012543;506;0.33
relu;(100, 100, 100, 50);0;0.003;l1;0.01;16;0.0001;0.99;0.023904453;-0.007057033;506;2.09
relu;(100, 50, 25);0.2;0.003;l1;0.01;16;0.0001;0.8;0.023905949;-0.00712005;506;1.38
relu;(100, 100, 100, 50);0.2;0.03;l2;0.01;64;1.00E-06;0.9;0.023906215;-0.007131259;504;1.77
relu;(50, 25);0.2;0.003;l2;1.00E-05;32;1.00E-05;0.9;0.023907372;-0.007180002;506;0.26
relu;(100, 50, 25);0;0.03;l2;0.01;64;1.00E-06;0.99;0.02390749;-0.007184945;504;1.52
relu;(100, 100, 100, 50);0.2;0.03;l2;0.01;32;1.00E-06;0.99;0.023910286;-0.007302767;506;0.75
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;16;1.00E-06;0.9;0.02391155;-0.007355986;506;0.66
relu;(100, 100, 100, 50);0;0.003;l1;0.01;64;1.00E-06;0.99;0.023913172;-0.007424347;504;2.73
relu;(50, 25);0;0.001;l1;0.01;32;0.0001;0.8;0.023913192;-0.007425183;506;0.43
relu;(50, 25);0.2;0.03;l2;0.01;16;1.00E-05;0.99;0.023916803;-0.007577309;506;0.33
relu;(100, 100, 100, 50);0.2;0.003;l1;0.001;32;1.00E-05;0.9;0.023922909;-0.007834557;506;0.73
relu;(100, 100, 100, 50);0.2;0.003;l2;0.001;32;0.0001;0.8;0.023923255;-0.0078491;506;0.62
relu;(50, 25);0.2;0.001;l2;0.001;64;1.00E-06;0.99;0.023924077;-0.007883758;504;0.4
