akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;RMSPropconst;RMSProprate;MSE;R2;TrainSteps;Time_s
relu;(50, 25);0.3;0.01;l2;0.01;32;0.0001;0.9;0.020264714;0.032231921;610;2.09
sigmoid;(50, 25);0;0.01;l2;0.001;32;1.00E-06;0.9;0.020264965;0.032219951;610;11.06
sigmoid;(50, 25);0;0.001;l2;0.001;16;1.00E-05;0.99;0.02026611;0.032165267;732;13.74
sigmoid;(50, 25);0;0.001;l1;1.00E-05;32;1.00E-05;0.9;0.020266866;0.032129173;610;12.47
sigmoid;(50, 25);0.1;0.01;l1;1.00E-05;64;1.00E-06;0.8;0.020267381;0.032104597;549;11.47
relu;(100, 50, 25);0.1;0.01;l2;0.01;16;1.00E-06;0.99;0.020269066;0.03202409;732;4.52
sigmoid;(50, 25);0.1;0.001;l2;1.00E-05;32;1.00E-06;0.99;0.020269177;0.032018809;610;11.82
relu;(100, 50, 25);0.1;0.003;l1;0.001;32;1.00E-05;0.9;0.020269264;0.032014637;610;4.09
relu;(50, 25);0;0.03;l1;0.01;32;1.00E-06;0.8;0.020269288;0.032013493;610;2.57
relu;(100, 50, 25);0.1;0.01;l2;0.01;32;1.00E-06;0.9;0.020269964;0.031981218;610;3.92
sigmoid;(50, 25);0.1;0.001;l1;1.00E-05;64;1.00E-06;0.99;0.020270411;0.031959857;549;11.93
relu;(100, 100, 100, 50);0.1;0.003;l2;0.01;16;0.0001;0.8;0.020270971;0.031933119;732;6.42
sigmoid;(50, 25);0;0.03;l2;1.00E-05;32;0.0001;0.99;0.020272356;0.031866972;610;11.75
relu;(100, 50, 25);0.1;0.001;l1;0.001;32;0.0001;0.99;0.020272459;0.03186205;610;3.98
relu;(100, 50, 25);0;0.03;l1;1.00E-05;16;0.0001;0.99;0.020274291;0.031774578;732;3.63
relu;(100, 50, 25);0.3;0.003;l2;0.001;32;1.00E-06;0.99;0.020275818;0.031701674;610;3.79
sigmoid;(50, 25);0.1;0.01;l1;1.00E-05;16;1.00E-06;0.99;0.020276186;0.031684099;732;12.11
relu;(100, 100, 100, 50);0;0.01;l2;0.01;64;1.00E-05;0.8;0.020276411;0.031673351;549;3.54
relu;(50, 25);0.3;0.003;l2;1.00E-05;16;0.0001;0.9;0.020276707;0.031659179;732;2.38
sigmoid;(50, 25);0;0.01;l2;0.001;64;0.0001;0.9;0.020276801;0.031654727;549;8.6
sigmoid;(50, 25);0;0.003;l2;1.00E-05;32;0.0001;0.99;0.020277847;0.031604774;610;11.49
relu;(100, 100, 100, 50);0.1;0.001;l2;0.01;64;1.00E-05;0.9;0.020278902;0.031554384;549;5.59
relu;(100, 100, 100, 50);0.1;0.003;l2;0.001;16;0.0001;0.9;0.020279199;0.031540189;732;6.53
relu;(100, 100, 100, 50);0.1;0.001;l1;0.001;16;0.0001;0.99;0.020281073;0.031450682;732;6.62
sigmoid;(50, 25);0;0.003;l2;0.001;16;0.0001;0.8;0.020281693;0.031421063;732;12.02
relu;(100, 50, 25);0.1;0.003;l2;0.01;16;1.00E-06;0.8;0.020282039;0.031404564;732;4.67
relu;(50, 25);0.3;0.001;l2;1.00E-05;32;0.0001;0.8;0.020283004;0.031358469;610;2.02
sigmoid;(50, 25);0;0.001;l1;1.00E-05;16;1.00E-05;0.99;0.020283587;0.03133063;732;12.69
relu;(50, 25);0.3;0.03;l2;0.01;16;0.0001;0.8;0.020284697;0.031277632;732;2.26
relu;(100, 50, 25);0.3;0.001;l1;1.00E-05;32;0.0001;0.9;0.020285618;0.031233638;610;3.96
sigmoid;(50, 25);0;0.001;l2;1.00E-05;32;1.00E-05;0.8;0.020288599;0.031091271;610;12.1
relu;(50, 25);0.3;0.01;l2;0.01;64;1.00E-06;0.9;0.02028935;0.031055418;549;1.87
relu;(50, 25);0.3;0.01;l1;1.00E-05;32;0.0001;0.9;0.020289539;0.031046381;610;2.07
relu;(100, 50, 25);0.1;0.003;l2;0.01;16;0.0001;0.9;0.020290089;0.031020142;732;4.53
sigmoid;(50, 25);0;0.01;l2;0.001;32;0.0001;0.99;0.020291309;0.030961867;610;11.74
relu;(100, 100, 100, 50);0.1;0.01;l2;0.001;64;1.00E-05;0.99;0.020292233;0.030917718;549;5.29
relu;(100, 100, 100, 50);0.1;0.003;l1;0.001;32;0.0001;0.9;0.020293656;0.030849755;610;5.92
sigmoid;(50, 25);0;0.003;l2;0.001;64;0.0001;0.8;0.020293991;0.03083376;549;12.14
sigmoid;(50, 25);0;0.001;l2;0.001;32;1.00E-05;0.8;0.020294112;0.030828007;610;11.13
relu;(50, 25);0.3;0.003;l2;0.01;32;1.00E-05;0.8;0.020294752;0.030797444;610;1.91
relu;(100, 100, 100, 50);0;0.003;l2;0.01;16;1.00E-06;0.8;0.020297123;0.03068421;732;4.06
relu;(100, 100, 100, 50);0.1;0.01;l1;1.00E-05;64;0.0001;0.99;0.020300489;0.030523463;549;5.73
relu;(100, 50, 25);0;0.03;l1;0.001;64;1.00E-06;0.99;0.020303093;0.030399079;549;2.65
relu;(100, 100, 100, 50);0;0.003;l1;0.001;32;1.00E-05;0.8;0.020304502;0.030331813;610;4.76
relu;(50, 25);0.3;0.001;l2;1.00E-05;64;0.0001;0.99;0.020304629;0.030325758;549;1.78
sigmoid;(50, 25);0;0.001;l2;0.001;16;1.00E-05;0.9;0.020305441;0.030286964;732;13.57
relu;(100, 50, 25);0;0.01;l2;0.01;64;0.0001;0.9;0.020305817;0.030269005;549;2.49
sigmoid;(50, 25);0.1;0.001;l2;0.001;32;1.00E-06;0.9;0.020306944;0.030215193;610;11.99
relu;(100, 100, 100, 50);0.1;0.001;l2;0.01;32;1.00E-06;0.9;0.020307896;0.03016972;610;5.6
relu;(100, 50, 25);0.3;0.001;l2;0.001;16;1.00E-06;0.8;0.020309026;0.030115748;732;4.57
sigmoid;(50, 25);0;0.003;l2;1.00E-05;16;0.0001;0.9;0.020310871;0.030027668;732;12.67
sigmoid;(50, 25);0.1;0.01;l1;1.00E-05;32;1.00E-05;0.8;0.020311221;0.030010925;610;13.31
relu;(50, 25);0.3;0.01;l2;0.01;32;0.0001;0.8;0.020313556;0.029899408;610;1.92
sigmoid;(50, 25);0.1;0.001;l2;1.00E-05;32;1.00E-06;0.9;0.020314749;0.029842468;610;11.88
relu;(50, 25);0.3;0.003;l1;0.001;64;0.0001;0.8;0.020315074;0.029826919;549;1.84
relu;(50, 25);0.1;0.01;l1;0.001;64;1.00E-06;0.8;0.020315665;0.0297987;549;1.85
sigmoid;(50, 25);0;0.001;l1;1.00E-05;64;1.00E-05;0.9;0.020318146;0.029680247;549;12.5
relu;(100, 100, 100, 50);0.1;0.001;l2;0.01;16;1.00E-05;0.99;0.020318215;0.029676927;732;6.56
relu;(100, 50, 25);0;0.03;l1;0.01;16;0.0001;0.99;0.02031933;0.029623668;732;3.38
relu;(50, 25);0.3;0.003;l1;1.00E-05;16;1.00E-06;0.99;0.02031967;0.029607458;732;2.61
relu;(100, 100, 100, 50);0.1;0.01;l2;0.001;64;0.0001;0.99;0.020319927;0.029595164;549;5.72
relu;(100, 50, 25);0.1;0.01;l2;1.00E-05;64;1.00E-05;0.99;0.020320369;0.029574049;549;3.67
sigmoid;(50, 25);0.1;0.003;l1;1.00E-05;16;1.00E-06;0.99;0.020321074;0.029540388;732;13.76
sigmoid;(50, 25);0;0.01;l2;0.001;64;1.00E-06;0.8;0.020321303;0.029529446;549;11.39
sigmoid;(50, 25);0;0.03;l2;0.001;16;1.00E-05;0.8;0.020321746;0.029508314;732;11.67
relu;(50, 25);0.3;0.001;l2;1.00E-05;16;1.00E-05;0.9;0.020323206;0.029438579;732;2.26
relu;(100, 100, 100, 50);0.1;0.001;l1;0.001;32;1.00E-05;0.9;0.020326157;0.029297656;610;5.76
relu;(50, 25);0.3;0.003;l2;1.00E-05;64;1.00E-06;0.99;0.020326509;0.029280839;549;1.93
relu;(100, 50, 25);0;0.01;l1;0.001;16;1.00E-05;0.8;0.020326578;0.029277566;732;6.03
relu;(50, 25);0.1;0.003;l1;0.001;32;1.00E-05;0.9;0.02032709;0.029253084;610;1.98
sigmoid;(50, 25);0.1;0.03;l1;1.00E-05;16;0.0001;0.8;0.020328596;0.02918115;732;12.75
sigmoid;(50, 25);0;0.01;l2;0.001;16;0.0001;0.9;0.020328937;0.029164869;732;13.22
sigmoid;(50, 25);0.1;0.001;l2;0.001;16;1.00E-06;0.9;0.02033215;0.029011441;732;11.9
relu;(100, 100, 100, 50);0.1;0.001;l2;0.01;32;1.00E-05;0.9;0.020333267;0.028958111;610;5.79
relu;(50, 25);0.1;0.03;l2;0.01;64;0.0001;0.8;0.020333854;0.028930083;549;1.77
sigmoid;(50, 25);0;0.01;l2;0.001;32;0.0001;0.8;0.02033402;0.028922119;610;10.51
sigmoid;(50, 25);0.1;0.001;l1;1.00E-05;64;1.00E-06;0.8;0.020335068;0.028872077;549;14.16
sigmoid;(50, 25);0.1;0.001;l2;0.001;32;1.00E-06;0.99;0.020335367;0.028857836;610;12.63
sigmoid;(50, 25);0;0.001;l1;1.00E-05;64;1.00E-05;0.99;0.020335857;0.028834419;549;12.08
sigmoid;(50, 25);0.1;0.03;l2;0.001;64;1.00E-06;0.9;0.020336224;0.028816872;549;12.22
relu;(50, 25);0.1;0.003;l1;0.01;32;0.0001;0.99;0.020336633;0.028797368;610;1.83
relu;(100, 100, 100, 50);0;0.01;l1;0.001;32;1.00E-06;0.8;0.020337926;0.028735625;610;3.74
sigmoid;(50, 25);0;0.001;l2;1.00E-05;16;1.00E-05;0.9;0.0203384;0.028712986;732;13.1
relu;(100, 100, 100, 50);0.1;0.003;l2;0.01;32;0.0001;0.8;0.020339009;0.028683889;610;5.46
relu;(100, 100, 100, 50);0.1;0.003;l2;0.01;16;0.0001;0.9;0.020341159;0.028581187;732;6.36
relu;(100, 100, 100, 50);0.1;0.03;l2;1.00E-05;32;0.0001;0.9;0.020341178;0.028580325;610;10.63
sigmoid;(50, 25);0;0.003;l2;1.00E-05;64;0.0001;0.99;0.020344228;0.028434654;549;11.26
sigmoid;(50, 25);0.1;0.01;l1;1.00E-05;32;1.00E-05;0.9;0.020344288;0.028431779;610;12.36
sigmoid;(50, 25);0;0.03;l2;1.00E-05;16;0.0001;0.99;0.02034451;0.028421164;732;12.61
sigmoid;(100, 50, 25);0;0.003;l2;1.00E-05;32;1.00E-06;0.9;0.020344525;0.028420464;610;24.65
relu;(50, 25);0.3;0.003;l2;0.001;32;1.00E-05;0.9;0.020346494;0.028326451;610;2.04
relu;(100, 100, 100, 50);0.1;0.001;l1;0.001;16;1.00E-05;0.9;0.020348996;0.028206926;732;6.81
sigmoid;(50, 25);0.1;0.003;l2;1.00E-05;64;1.00E-06;0.9;0.020349381;0.028188576;549;11.79
sigmoid;(50, 25);0;0.001;l2;0.001;64;1.00E-05;0.9;0.020349492;0.028183266;549;12.22
relu;(50, 25);0;0.03;l2;0.01;64;1.00E-06;0.8;0.020349698;0.028173432;549;1.43
relu;(100, 100, 100, 50);0.1;0.001;l1;0.001;64;1.00E-05;0.8;0.020350881;0.028116918;549;5.46
sigmoid;(50, 25);0;0.001;l1;1.00E-05;32;1.00E-05;0.8;0.020350934;0.028114384;610;11.69
relu;(100, 100, 100, 50);0;0.01;l2;0.01;32;1.00E-05;0.8;0.020351054;0.028108667;610;3.43
relu;(100, 50, 25);0.3;0.001;l2;0.01;64;1.00E-06;0.9;0.020351814;0.028072346;549;5.03
relu;(100, 50, 25);0.3;0.003;l2;0.01;32;1.00E-06;0.99;0.020352078;0.028059756;610;3.89
relu;(100, 100, 100, 50);0;0.01;l1;0.001;16;0.0001;0.99;0.020352176;0.028055073;732;4.14
relu;(100, 50, 25);0;0.03;l1;0.001;32;0.0001;0.8;0.020352575;0.028036015;610;2.93
relu;(50, 25);0.3;0.001;l2;1.00E-05;16;0.0001;0.99;0.020355151;0.027912999;732;2.28
sigmoid;(50, 25);0.1;0.001;l2;1.00E-05;64;1.00E-06;0.99;0.020356007;0.027872145;549;12.13
relu;(100, 100, 100, 50);0.1;0.001;l1;1.00E-05;64;0.0001;0.99;0.020356649;0.027841479;549;5.91
sigmoid;(50, 25);0;0.03;l2;0.001;32;0.0001;0.99;0.020356804;0.027834059;610;10.3
relu;(100, 50, 25);0.1;0.01;l2;0.01;64;0.0001;0.9;0.020357651;0.027793591;549;3.53
sigmoid;(50, 25);0.1;0.001;l1;1.00E-05;32;1.00E-06;0.9;0.020357653;0.027793497;610;11.68
relu;(50, 25);0.3;0.01;l2;1.00E-05;64;1.00E-06;0.99;0.020358632;0.027746763;549;1.92
relu;(50, 25);0.3;0.03;l2;0.001;16;0.0001;0.9;0.020358857;0.027736007;732;2.27
relu;(50, 25);0.3;0.01;l2;1.00E-05;32;0.0001;0.9;0.02035919;0.027720139;610;2.06
sigmoid;(50, 25);0.1;0.01;l1;1.00E-05;64;1.00E-05;0.99;0.020359993;0.027681771;549;11.61
relu;(100, 50, 25);0.1;0.01;l2;0.01;32;1.00E-05;0.9;0.02036159;0.027605511;610;3.91
sigmoid;(50, 25);0.1;0.01;l2;0.001;16;1.00E-06;0.9;0.020362639;0.027555422;732;12.8
sigmoid;(50, 25);0;0.003;l1;1.00E-05;64;0.0001;0.8;0.020363483;0.027515121;549;11.89
relu;(50, 25);0.3;0.01;l2;0.01;64;0.0001;0.9;0.020365135;0.027436222;549;1.84
relu;(50, 25);0.3;0.03;l2;0.01;16;0.0001;0.9;0.02036615;0.02738773;732;2.05
sigmoid;(50, 25);0.3;0.01;l1;1.00E-05;64;1.00E-06;0.9;0.020366456;0.027373132;549;12.27
relu;(100, 100, 100, 50);0;0.01;l2;0.01;16;1.00E-06;0.8;0.020368077;0.027295702;732;3.98
relu;(50, 25);0.3;0.001;l2;0.01;16;0.0001;0.8;0.020369198;0.027242166;732;2.31
relu;(100, 100, 100, 50);0.1;0.003;l1;0.001;32;0.0001;0.8;0.020369926;0.027207413;610;6.03
relu;(100, 100, 100, 50);0.3;0.03;l1;1.00E-05;16;1.00E-06;0.9;0.020369946;0.02720643;732;6.75
relu;(50, 25);0.3;0.003;l2;0.01;32;1.00E-06;0.8;0.020369973;0.027205142;610;2.02
relu;(100, 50, 25);0;0.01;l1;0.001;16;1.00E-05;0.9;0.020371115;0.027150624;732;6.26
sigmoid;(50, 25);0;0.001;l2;1.00E-05;16;1.00E-05;0.8;0.020371471;0.027133637;732;12.57
relu;(100, 100, 100, 50);0;0.01;l2;0.01;32;0.0001;0.8;0.020371551;0.027129784;610;3.48
relu;(100, 100, 100, 50);0.1;0.003;l2;0.01;64;1.00E-05;0.99;0.02037196;0.027110249;549;5.31
sigmoid;(50, 25);0.1;0.001;l2;0.001;64;1.00E-06;0.8;0.020372605;0.027079466;549;12.89
relu;(100, 50, 25);0.1;0.01;l2;0.01;16;1.00E-05;0.8;0.020372642;0.027077716;732;4.36
sigmoid;(50, 25);0;0.01;l2;0.001;64;0.0001;0.99;0.020372903;0.027065218;549;11.96
relu;(100, 50, 25);0.1;0.003;l2;0.01;32;1.00E-06;0.8;0.020373348;0.027044001;610;4
relu;(50, 25);0.1;0.01;l2;0.01;16;1.00E-06;0.9;0.020376281;0.026903908;732;2.25
relu;(50, 25);0.3;0.003;l2;1.00E-05;16;0.0001;0.8;0.020377563;0.026842691;732;2.27
relu;(100, 50, 25);0.1;0.03;l2;0.001;32;1.00E-06;0.8;0.020378805;0.02678336;610;3.74
sigmoid;(50, 25);0;0.001;l2;0.001;32;1.00E-05;0.99;0.020380358;0.026709227;610;10.55
relu;(100, 100, 100, 50);0;0.01;l1;0.001;64;1.00E-06;0.8;0.020382663;0.026599129;549;3.55
relu;(50, 25);0.3;0.001;l1;1.00E-05;64;0.0001;0.99;0.020383648;0.026552088;549;2.01
sigmoid;(50, 25);0.1;0.003;l1;1.00E-05;32;1.00E-06;0.8;0.02038387;0.026541491;610;12.42
relu;(100, 100, 100, 50);0.1;0.01;l1;1.00E-05;32;1.00E-05;0.99;0.020385266;0.026474822;610;5.84
relu;(100, 100, 100, 50);0;0.001;l1;0.01;64;0.0001;0.9;0.020386325;0.026424258;549;3.95
relu;(100, 100, 100, 50);0.3;0.01;l2;0.001;64;1.00E-06;0.9;0.020387559;0.026365333;549;9.08
relu;(100, 100, 100, 50);0;0.01;l1;0.001;64;1.00E-06;0.9;0.020388081;0.026340397;549;3.84
sigmoid;(50, 25);0.3;0.03;l2;1.00E-05;16;1.00E-06;0.8;0.020388152;0.026337015;732;11.44
relu;(100, 50, 25);0;0.01;l2;0.01;16;1.00E-06;0.99;0.020389223;0.026285831;732;2.97
relu;(100, 100, 100, 50);0;0.03;l2;0.01;64;0.0001;0.9;0.020391005;0.026200749;549;3.46
relu;(50, 25);0.1;0.003;l2;1.00E-05;64;0.0001;0.8;0.020391769;0.026164247;549;1.72
sigmoid;(50, 25);0.1;0.01;l1;1.00E-05;32;1.00E-06;0.9;0.020393022;0.026104407;610;13.96
relu;(100, 100, 100, 50);0;0.03;l2;0.001;32;1.00E-05;0.99;0.020393313;0.026090504;610;3.45
sigmoid;(50, 25);0.1;0.003;l2;0.001;32;1.00E-06;0.99;0.020393334;0.026089503;610;10.89
relu;(50, 25);0.1;0.01;l2;0.01;32;1.00E-05;0.8;0.020393349;0.0260888;610;2.03
relu;(100, 100, 100, 50);0.1;0.003;l1;0.001;64;0.0001;0.8;0.020393949;0.026060164;549;5.48
sigmoid;(50, 25);0.1;0.01;l2;0.001;32;1.00E-06;0.9;0.020394034;0.026056108;610;11.91
relu;(100, 50, 25);0.3;0.003;l2;0.001;16;1.00E-06;0.99;0.020396869;0.025920705;732;4.45
sigmoid;(100, 50, 25);0;0.01;l2;1.00E-05;16;1.00E-06;0.9;0.020398489;0.025843319;732;26.08
sigmoid;(50, 25);0.1;0.03;l1;1.00E-05;64;1.00E-05;0.9;0.02040163;0.025693356;549;11.28
relu;(100, 100, 100, 50);0;0.03;l2;0.001;16;1.00E-06;0.8;0.020402395;0.025656827;732;4.02
relu;(50, 25);0.3;0.003;l2;0.01;32;1.00E-05;0.99;0.020409119;0.025335684;610;1.85
relu;(100, 50, 25);0.1;0.001;l1;0.001;64;0.0001;0.9;0.020409211;0.025331284;549;3.8
relu;(100, 100, 100, 50);0;0.03;l2;0.01;16;0.0001;0.8;0.020409473;0.025318806;732;3.87
sigmoid;(50, 25);0.1;0.03;l2;1.00E-05;32;0.0001;0.9;0.020410065;0.025290493;610;11.01
relu;(50, 25);0.1;0.01;l2;0.01;16;1.00E-06;0.8;0.020411007;0.025245513;732;2.26
sigmoid;(50, 25);0.3;0.01;l2;1.00E-05;16;1.00E-06;0.8;0.020412272;0.025185114;732;13.39
relu;(100, 50, 25);0.3;0.01;l1;1.00E-05;32;0.0001;0.99;0.020413057;0.025147621;610;4.01
relu;(50, 25);0.1;0.03;l1;0.001;16;0.0001;0.99;0.020413317;0.025135192;732;2.47
relu;(100, 100, 100, 50);0;0.01;l1;0.001;32;0.0001;0.8;0.020413363;0.025132996;610;3.8
relu;(100, 100, 100, 50);0.1;0.01;l2;0.001;16;1.00E-05;0.99;0.020415165;0.025046934;732;6.71
sigmoid;(50, 25);0.1;0.001;l1;1.00E-05;16;1.00E-06;0.9;0.020415428;0.025034405;732;14.19
sigmoid;(100, 50, 25);0;0.003;l2;1.00E-05;64;1.00E-06;0.8;0.020416625;0.024977254;549;22.77
relu;(100, 100, 100, 50);0;0.03;l1;0.001;64;1.00E-06;0.9;0.020416771;0.024970278;549;3.76
sigmoid;(50, 25);0.1;0.01;l2;1.00E-05;64;1.00E-05;0.99;0.020416987;0.024959963;549;11.67
sigmoid;(50, 25);0;0.001;l2;1.00E-05;32;0.0001;0.99;0.02041824;0.02490011;610;11.84
sigmoid;(50, 25);0.1;0.001;l1;1.00E-05;64;1.00E-06;0.9;0.020418915;0.024867856;549;13.35
relu;(100, 100, 100, 50);0.3;0.01;l2;0.001;64;1.00E-06;0.8;0.020419373;0.02484599;549;9.77
relu;(50, 25);0.3;0.001;l2;0.001;32;0.0001;0.9;0.020420577;0.024788495;610;1.78
sigmoid;(50, 25);0.1;0.03;l2;0.001;16;1.00E-05;0.99;0.02042075;0.024780216;732;13.29
relu;(50, 25);0.3;0.003;l2;0.01;32;1.00E-06;0.9;0.020420947;0.024770833;610;1.87
sigmoid;(50, 25);0;0.03;l2;0.001;32;1.00E-06;0.8;0.020422291;0.024706621;610;11.45
sigmoid;(50, 25);0;0.001;l2;1.00E-05;64;1.00E-05;0.99;0.020422951;0.024675108;549;11.4
relu;(50, 25);0;0.03;l2;0.01;16;0.0001;0.8;0.020423217;0.024662427;732;1.67
sigmoid;(100, 50, 25);0;0.003;l2;1.00E-05;32;1.00E-06;0.99;0.020424244;0.024613369;610;24.04
sigmoid;(100, 50, 25);0;0.03;l2;1.00E-05;64;1.00E-05;0.9;0.020426205;0.024519713;549;24.67
relu;(50, 25);0.3;0.003;l2;0.001;64;1.00E-05;0.9;0.02042698;0.024482706;549;2.04
sigmoid;(50, 25);0;0.001;l1;1.00E-05;64;1.00E-05;0.8;0.02042731;0.024466965;549;11.54
sigmoid;(50, 25);0.1;0.01;l2;0.001;32;1.00E-05;0.9;0.020428318;0.024418829;610;11.09
relu;(100, 100, 100, 50);0.1;0.003;l2;0.01;64;1.00E-05;0.9;0.020429607;0.024357254;549;6.39
sigmoid;(50, 25);0.1;0.003;l1;1.00E-05;64;1.00E-06;0.9;0.020430198;0.024329036;549;12.42
sigmoid;(50, 25);0;0.003;l1;1.00E-05;16;0.0001;0.9;0.020430996;0.024290914;732;13.46
relu;(100, 50, 25);0.3;0.01;l2;0.001;64;1.00E-05;0.9;0.020431045;0.024288581;549;3.41
relu;(100, 50, 25);0;0.003;l1;0.01;16;0.0001;0.99;0.02043274;0.024207639;732;7.04
relu;(100, 50, 25);0.3;0.001;l2;0.01;16;0.0001;0.8;0.020435606;0.024070776;732;5.55
sigmoid;(50, 25);0;0.001;l2;1.00E-05;64;0.0001;0.9;0.020437293;0.023990214;549;10.62
relu;(50, 25);0.3;0.01;l2;0.01;32;1.00E-05;0.9;0.020437418;0.023984239;610;2.06
relu;(100, 100, 100, 50);0;0.01;l1;0.001;64;0.0001;0.8;0.020437884;0.023961973;549;3.99
relu;(100, 100, 100, 50);0.1;0.001;l1;1.00E-05;32;0.0001;0.8;0.020439823;0.023869397;610;5.88
relu;(50, 25);0.3;0.001;l1;0.001;64;1.00E-06;0.8;0.020440284;0.023847371;549;1.82
relu;(100, 50, 25);0;0.01;l2;0.01;32;0.0001;0.9;0.020440724;0.023826359;610;2.71
relu;(100, 50, 25);0;0.01;l1;0.001;16;1.00E-05;0.99;0.020442711;0.02373146;732;5.56
sigmoid;(50, 25);0.3;0.01;l1;1.00E-05;32;1.00E-06;0.99;0.02044371;0.023683737;610;10.44
relu;(50, 25);0.1;0.03;l2;0.01;32;0.0001;0.99;0.020444437;0.023649023;610;1.93
sigmoid;(50, 25);0.1;0.01;l2;1.00E-05;32;1.00E-05;0.8;0.020445376;0.023604168;610;12.39
relu;(100, 50, 25);0.1;0.003;l2;0.01;32;1.00E-05;0.99;0.020445614;0.023592805;610;3.89
relu;(50, 25);0.3;0.003;l1;0.01;32;0.0001;0.9;0.020447208;0.02351669;610;2
relu;(100, 100, 100, 50);0.1;0.01;l2;0.01;32;1.00E-06;0.9;0.020447895;0.023483892;610;5.53
sigmoid;(50, 25);0.1;0.03;l2;1.00E-05;32;0.0001;0.8;0.020448617;0.023449413;610;11.26
sigmoid;(50, 25);0;0.003;l1;1.00E-05;32;0.0001;0.99;0.020450325;0.023367828;610;11.37
sigmoid;(50, 25);0.1;0.001;l2;0.001;64;1.00E-06;0.9;0.020452305;0.023273296;549;11.59
relu;(100, 100, 100, 50);0.1;0.003;l2;0.01;64;0.0001;0.9;0.020452614;0.02325855;549;5.46
relu;(50, 25);0.1;0.01;l2;1.00E-05;32;0.0001;0.99;0.020453752;0.02320416;610;1.88
sigmoid;(50, 25);0;0.003;l1;1.00E-05;64;0.0001;0.9;0.020454728;0.023157591;549;13.56
relu;(100, 100, 100, 50);0.3;0.01;l2;0.001;64;1.00E-05;0.8;0.02045782;0.023009895;549;9.09
relu;(100, 100, 100, 50);0.1;0.003;l1;0.001;16;0.0001;0.99;0.020458401;0.022982147;732;6.74
relu;(50, 25);0;0.03;l2;0.01;64;0.0001;0.9;0.020458413;0.02298157;549;1.47
relu;(100, 100, 100, 50);0;0.01;l2;0.01;64;1.00E-06;0.9;0.020459601;0.022924835;549;3.46
relu;(50, 25);0.1;0.03;l2;1.00E-05;64;1.00E-06;0.99;0.020460377;0.022887812;549;1.8
relu;(100, 100, 100, 50);0;0.03;l1;0.001;32;1.00E-05;0.9;0.020460544;0.022879827;610;3.73
relu;(50, 25);0.1;0.003;l1;0.01;32;1.00E-05;0.99;0.020461056;0.022855371;610;1.89
relu;(50, 25);0.3;0.003;l2;0.001;16;1.00E-06;0.9;0.020463521;0.022737667;732;2.25
relu;(50, 25);0.3;0.003;l1;1.00E-05;32;1.00E-05;0.8;0.020465496;0.022643321;610;2.27
relu;(50, 25);0.3;0.003;l2;1.00E-05;16;1.00E-05;0.99;0.020465827;0.022627531;732;2.16
relu;(50, 25);0.1;0.03;l1;0.01;64;0.0001;0.9;0.020467065;0.022568408;549;1.92
sigmoid;(50, 25);0.1;0.003;l2;0.001;64;1.00E-06;0.8;0.020467285;0.022557895;549;13.01
relu;(50, 25);0;0.03;l2;0.01;64;1.00E-05;0.8;0.0204686;0.022495087;549;1.57
relu;(50, 25);0.3;0.001;l2;1.00E-05;16;0.0001;0.9;0.02046862;0.02249413;732;2.12
sigmoid;(100, 50, 25);0;0.003;l2;1.00E-05;16;1.00E-06;0.99;0.020468701;0.022490291;732;26.02
relu;(100, 100, 100, 50);0;0.03;l2;0.01;64;1.00E-06;0.9;0.020469442;0.022454901;549;3.51
sigmoid;(50, 25);0.1;0.003;l2;0.001;16;1.00E-06;0.9;0.020469544;0.022450022;732;13.54
sigmoid;(50, 25);0.3;0.03;l2;1.00E-05;16;1.00E-05;0.8;0.020470071;0.022424833;732;12.08
relu;(100, 50, 25);0;0.01;l1;0.01;16;1.00E-05;0.99;0.020470281;0.022414817;732;5.32
relu;(100, 100, 100, 50);0.1;0.01;l1;0.001;32;0.0001;0.8;0.020470744;0.022392731;610;5.94
sigmoid;(50, 25);0.1;0.03;l1;1.00E-05;64;1.00E-06;0.8;0.020471182;0.022371798;549;12.86
sigmoid;(50, 25);0.1;0.003;l2;1.00E-05;32;1.00E-05;0.99;0.020471372;0.022362693;610;12.08
relu;(50, 25);0;0.03;l1;1.00E-05;16;1.00E-06;0.99;0.020471965;0.022334401;732;1.83
relu;(50, 25);0.3;0.03;l1;1.00E-05;32;0.0001;0.8;0.020472141;0.022326;610;2.03
relu;(50, 25);0;0.003;l1;0.01;32;0.0001;0.9;0.020473462;0.022262891;610;1.54
relu;(100, 50, 25);0;0.01;l2;0.01;64;1.00E-05;0.99;0.020473496;0.022261302;549;2.5
relu;(100, 100, 100, 50);0;0.01;l1;0.001;32;0.0001;0.9;0.020473876;0.022243114;610;3.93
relu;(100, 50, 25);0;0.01;l2;0.01;16;1.00E-05;0.8;0.020475995;0.022141932;732;3.02
relu;(100, 50, 25);0.3;0.001;l2;0.01;64;1.00E-05;0.9;0.020476496;0.022118007;549;5.08
relu;(50, 25);0.1;0.01;l2;0.01;32;0.0001;0.99;0.020476971;0.02209533;610;1.79
sigmoid;(50, 25);0.1;0.03;l2;1.00E-05;16;0.0001;0.9;0.020477339;0.022077772;732;13.27
relu;(50, 25);0.1;0.03;l2;0.01;16;1.00E-05;0.99;0.020478785;0.022008686;732;2.12
